000000354821.jpg#3,A man walking down a sidewalk next to a car.
000000354821.jpg#4,A man is waiting for a ride with an overnight bag and a microwave.
000000419089.jpg#0,A yellow bus carrying passengers riding along the road.
000000419089.jpg#1,A yellow school bus driving down a street with a red car following behind it.
000000419089.jpg#2,There is a bus driving down the street.
000000419089.jpg#3,This yellow bus is driving down the street
000000419089.jpg#4,A yellow bus traveling down a cobblestone road.
000000447726.jpg#0,A bus and a car that are parked close to each other.
000000447726.jpg#1,A double-decker bus with two bicycles against it
000000447726.jpg#2,A double decker bus is painted in a retro water scheme.
000000447726.jpg#3,A blue double decker bus parked next to bicycles and a car.
000000447726.jpg#4,A large multi colored bus parked next to bicycles and a blue car.
000000492674.jpg#0,A car hatch is open and has luggage including a pink suitcase in it.
000000492674.jpg#1,The back of a minivan is stuffed with suitcases. 
000000492674.jpg#2,Lots of luggage is jammed into the back compartment of a van.
000000492674.jpg#3,An SUV cargo compartment fully packed for a trip.
000000492674.jpg#4,The back of a car is packed with luggage. 
000000344989.jpg#0,A train at a train station waiting for passengers to board
000000344989.jpg#1,A couple of men with a golf cart interacting with someone on a train.
000000344989.jpg#2,A man storing cargo on a train at the station
000000344989.jpg#3,Two people are boarding a train in overcast weather. 
000000344989.jpg#4,A couple is getting on the train at the station.
000000369689.jpg#0,Cars are parked on the side of a road near shops.
000000369689.jpg#1,Several cars parked on the side of the street.
000000369689.jpg#2,A view of a shopping district with cars parked in front of stores
000000369689.jpg#3,A street with cars parked on the side of it.
000000369689.jpg#4,A row of cars on side of street next to buildings.
000000125266.jpg#0,A large truck stops at the stop sign.
000000125266.jpg#1,An urban city street intersection with buildings on both sides of the road.
000000125266.jpg#2,a work truck is stopped at a stop sign
000000125266.jpg#3,The truck is driving along the street in the city.
000000125266.jpg#4,A street view with cars and buildings in the background with a truck stopped at a stop sign.
000000540694.jpg#0,A giraffe standing in a lot filled with cars.
000000540694.jpg#1,A giraffe curiously looking in to a minivan at a wildlife park
000000540694.jpg#2,A giraffe lowers his head to look in the window of a minivan
000000540694.jpg#3,A large giraffe standing in the middle of traffic.
000000540694.jpg#4,The giraffe is walking by the vehicles that are parked.
000000282366.jpg#0,a city bus drives down a street next to a building 
000000282366.jpg#1,A bus driving down a street past some buildings.
000000282366.jpg#2,Street with townhouses along it and a bus driving up it.
000000282366.jpg#3,a public transit bus on a city street 
000000282366.jpg#4,A bus pulls up to a village on a near empty road.
000000226528.jpg#0,A yellow fire hydrant sitting on a sidewalk next to a building.
000000226528.jpg#1,a fire hydrant sitting on the corner by a fence 
000000226528.jpg#2,A red fire hydrant placed on a city street
000000226528.jpg#3,A red fire hydrant on the side of road in front of a store.
000000226528.jpg#4,A faded red fire hydrant sitting on a curb in a parking lot.
000000523196.jpg#0,THIS IS A SIDEWALK SHOT OF A PLACE CALLED THE LION
000000523196.jpg#1,Few street lamps lit next to several tall buildings. 
000000523196.jpg#2,"a shop, ""the lion"" on an older street. "
000000523196.jpg#3,A view of a pub sign named The Lion.
000000523196.jpg#4,a lit street light next to a bar
000000159926.jpg#0,a red and black travel bus riding down a street 
000000159926.jpg#1,A city bus is traveling down the empty street.
000000159926.jpg#2,A bus with a Circulator ad on the side is driving at night.
000000159926.jpg#3,A transit bus at night time at a stop on the side of a street.
000000159926.jpg#4,an orange bus is sitting by the curb
000000244870.jpg#0,A large yellow double decker bus driving past a building.
000000244870.jpg#1,Double Decker yellow bus traveling down the street 
000000244870.jpg#2,A yellow double-decker bus next to a traffic light.
000000244870.jpg#3,Yellow double decker bus passing by a city center. 
000000244870.jpg#4,A yellow double decker bus is coming down the street
000000163897.jpg#0,A truck that is sitting in the grass.
000000163897.jpg#1,The front fender of the pickup tuck is bent.
000000163897.jpg#2,An old car sits on a field of flowers. 
000000163897.jpg#3,A car sitting on top of a grass covered field.
000000163897.jpg#4,a truck with a damaged fender by the side of the road
000000408424.jpg#0,a train on train tracks with a sky background
000000408424.jpg#1,A train sits on the track at the train station.
000000408424.jpg#2,Train on a track under a cloudy sky.
000000408424.jpg#3,A train is pulling up to a platform.
000000408424.jpg#4,a big train rides on the tracks by some buildings 
000000269160.jpg#0,A blue fire hydrant in front of a white house.
000000269160.jpg#1,Two cars parked on a road by some buildings.
000000269160.jpg#2,A grey and teal car sit parked at the curb near a house.
000000269160.jpg#3,Two cars are parked outside of a small house and blue fire hydrant.
000000269160.jpg#4,A villa style house sits behind a bright blue hydrant.
000000408610.jpg#0,A travel guide taking a photo as the tour bus arrives
000000408610.jpg#1,A woman standing on a corner with her hand out and a double decker bus.
000000408610.jpg#2,A red-haired woman is gesturing toward a red double-decker bus in Europe.
000000408610.jpg#3,a woman standing by the road as a double decker bus drives by
000000408610.jpg#4,a person posing for a photo with a double deckered bus in the background
000000160276.jpg#0,A car parked before a red traffic light.
000000160276.jpg#1,A car stopped at a red traffic light
000000160276.jpg#2,A car stopped at a red stop light.
000000160276.jpg#3,A car stopped at a traffic signal at University Ave.
000000160276.jpg#4,The car is stopped because the traffic light is red. 
000000181992.jpg#0,The back side of a vehicle packed with bags.
000000181992.jpg#1,A family sized load of things in a car
000000181992.jpg#2,many bags in the back of a black car and grass
000000181992.jpg#3,A SUV filled with lots of bags of luggage sitting in the back of it.
000000181992.jpg#4,An open trunk of a car full of bags behind a mesh screen
000000036029.jpg#0,A small blue car that has been hit by a  city bus
000000036029.jpg#1,A car and a bus on a city street.
000000036029.jpg#2,A car and a bus in a head to head accident in the road.
000000036029.jpg#3,A small blue hatchback sits crashed head on into a bus on the street.
000000036029.jpg#4,A front-end collision between a car and a city bus. 
000000317768.jpg#0,THERE IS AN IMAGE OF A LIGHT IN THE  MIRROR 
000000317768.jpg#1,a vehicle rear view mirror with a bright light
000000317768.jpg#2,The side mirror of a car and another car passing
000000317768.jpg#3,Sun is glaring on a side mirror of a car and a blue bus can be seen in the mirror.
000000317768.jpg#4,A side view mirror hanging off the side of a car.
000000197807.jpg#0,A man holding a snowboard standing next to a young man.
000000197807.jpg#1,Two guys standing in a parking lot next to a red car.
000000197807.jpg#2,"Two men stand by their car in the parking lot, one holding a snowboard."
000000197807.jpg#3,Two men standing by a car on a hill top.
000000197807.jpg#4,A MAN IS STANDING HOLDING A SNOW BOARD
000000057801.jpg#0,A train is moving down the train tracks.
000000057801.jpg#1,A train riding along the tracks after the stoplight turns green.
000000057801.jpg#2,A train is approaching a multi rail bridge with a green light.
000000057801.jpg#3,A blue train parked at a train station.
000000057801.jpg#4,a train on a train track with a sky background
000000560046.jpg#0,The view from a vehicle of livestock in a field.
000000560046.jpg#1,The animals are playing on the side of the mountain 
000000560046.jpg#2,The view out the window is of mountains and sheep.
000000560046.jpg#3,A side view mirror and some animals on a field.
000000560046.jpg#4,some animals can be seen from outside of a vehicle
000000539848.jpg#0,A green and white bus driving past a building.
000000539848.jpg#1,City bus stopped at an intersection in front of a restaurant.
000000539848.jpg#2,A grey city bus at a stop light.
000000539848.jpg#3,a green and grey bus sitting by a cross walk 
000000539848.jpg#4,A bus that is sitting in the street.
000000271360.jpg#0,a person standing near bushes and a road 
000000271360.jpg#1,"A man wearing a plaid shirt, standing next to a truck."
000000271360.jpg#2,A man is standing in the grass next to cars.
000000271360.jpg#3,A man that is standing in the bushes near a street.
000000271360.jpg#4,Man standing on side of busy street next to a mall.
000000503277.jpg#0,A stop sign sitting next to a street sign on the side of a road.
000000503277.jpg#1,A stop sign and traffic sign with cars in the background.
000000503277.jpg#2,street signs saying stop and what the speed limit is
000000503277.jpg#3,A school speed limit sign next to a stop sign.
000000503277.jpg#4,a street sign and a stop sign on a street corner
000000139389.jpg#0,A car is sitting outside a sub shop all alone in the parking area.
000000139389.jpg#1,A car in a parking lot outside of a large building
000000139389.jpg#2,A car parked in a lot with a surf board strapped to the top.
000000139389.jpg#3,A blue car with a surfboard rack parked in a shopping center lot on a rainy day.
000000139389.jpg#4,A blue car parked in a parking lot in front of a building. 
000000470988.jpg#0,A large green city bus parked next to a sidewalk.
000000470988.jpg#1,A green bus traveling down the street on a sunny day.
000000470988.jpg#2,A green city bus driving down the street.
000000470988.jpg#3,A green bus parked near a bus stop.
000000470988.jpg#4,A double decked bus is parked on a city street.
000000530300.jpg#0,An Amtrak train at a train station at night.
000000530300.jpg#1,A train driving down the tracks beside a building. 
000000530300.jpg#2,Blue and white train pulling into a station at night.
000000530300.jpg#3,White and blue train arriving at the train station.
000000530300.jpg#4,A very big train by a platform at night.
000000112182.jpg#0,A woman stands next to her car with surf boards piled on its roof. 
000000112182.jpg#1,A woman in pink shorts stands near a maroon colored car with surfboards on top.
000000112182.jpg#2,A young woman standing by the side of a car with a surfboard on top.
000000112182.jpg#3,An Asian women standing next to a purple SUV with three surf boards on its top.
000000112182.jpg#4,a woman standing next to a little car with the door and hatchback open 
000000461973.jpg#0,People on a platform watch a train go by
000000461973.jpg#1,A train traveling under a pedestrian bridge at a station.
000000461973.jpg#2,A train driving under a bridge and beside a platform with people waiting.
000000461973.jpg#3,People are standing near a train heading down the tracks. 
000000461973.jpg#4,A train is parked on the train tracks at the station.
000000120682.jpg#0,A man riding a bike while talking on a cell phone.
000000120682.jpg#1,The man on a bicycle is using a cell phone.
000000120682.jpg#2,A man riding on his bike and talking on the phone.
000000120682.jpg#3,A man on a bike talking on his cell phone
000000120682.jpg#4,an image of a man on his bike talking on a cell
000000532142.jpg#0,A trolley for Adventure World on its track
000000532142.jpg#1,"A small street car on tracks and a connection above, on a street."
000000532142.jpg#2,A street trolley making its way down a city street.
000000532142.jpg#3,A large white train on a city street.
000000532142.jpg#4,A white and black trolly in street with building in the background.
000000506034.jpg#0,there is a side view mirror and traffic lights in this picture
000000506034.jpg#1,Group of traffic lights sitting at a slow intersection. 
000000506034.jpg#2,A traffic light suspended over a road next to trees.
000000506034.jpg#3,A left side view of a traffic light and a street.
000000506034.jpg#4,The person is driving some type of vehicle on the course.
000000357976.jpg#0,The view from a car window shows a motorcycle parked against a tree.
000000357976.jpg#1,A picture of a motorcycle taken from inside a car.
000000357976.jpg#2,A motorcycle is parked between a tree and a car.
000000357976.jpg#3,Motorcycle parked near tree near cafe and bike. 
000000357976.jpg#4,a small dirt bike is parked by a tree
000000441083.jpg#0,A dog panting out the window of a vehicle all captured in the side view mirror.  
000000441083.jpg#1,A mirror shot of a dog with its head out of the window. 
000000441083.jpg#2,The dog rides with his head out the car window.
000000441083.jpg#3,Black dog with head out of the window in the side view mirror
000000441083.jpg#4,A rearview mirror showing a dog with his head sticking out the car window.
000000111789.jpg#0,"A large elephants reflection in a cars side view mirror, with other elephants in the distance."
000000111789.jpg#1,An elephant is approaching in the rear view mirror.
000000111789.jpg#2,An elephant is in the rear view mirror of a car.
000000111789.jpg#3,Elephants in the side mirror of a car
000000111789.jpg#4,An adult elephant walking in the side view mirror of a car.
000000238902.jpg#0,An orange truck towing a large train on it's back.
000000238902.jpg#1,A semi tow truck is hauling a train down a street.
000000238902.jpg#2,A truck carries part of a passenger train down the street.
000000238902.jpg#3,"an orange truck, with a trailer with a bus on it"
000000238902.jpg#4,A truck carring subway cards drives down the street.
000000346904.jpg#0,A bus driving down a road by a building.
000000346904.jpg#1,A bus is passing by a large building.
000000346904.jpg#2,A city bus driving over a bridge under an overpass
000000346904.jpg#3,A large passenger bus leaving a wooden bus station.
000000346904.jpg#4,Blue and green bus coming out from under a building. 
000000232551.jpg#0,a white truck sitting on the street next to some other cars 
000000232551.jpg#1,A pickup truck sitting in a line of cars on a road.
000000232551.jpg#2,A truck is driving down a road with other cars.
000000232551.jpg#3,A truck waits in traffic next to a wooded area in the city.
000000232551.jpg#4,Dirty old truck stick in traffic on a cloudy day.
000000099063.jpg#0,Vintage cars traveling past a block of stores in front of a water tower.
000000099063.jpg#1,black and white photograph of a street with the words Wayland Michigan printed in the lower left corner
000000099063.jpg#2,Old time photo of Wayland Michigan taken in front of an IGA Stores.
000000099063.jpg#3,A mid century black and white image depicts delivery vans and passenger cars in an urban setting.
000000099063.jpg#4,"An old black and white photo shows a street scene labeled as being in Wayland, Michigan."
000000199732.jpg#0,A group of trucks sitting on top of a dirt field.
000000199732.jpg#1,A group of classic trucks left abandoned on the side of a mountain. 
000000199732.jpg#2,A bunch of old trucks sit on a rocky area.
000000199732.jpg#3,Several old trucks in disrepair  that are parked next to each other.
000000199732.jpg#4,A group of deserted cars in a desert like area. 
000000368648.jpg#0,a white and blue bus is by a curb
000000368648.jpg#1,Bus next to a bus station being passed by a couple of cars.
000000368648.jpg#2,a white and blue tram some cars a street and buildings
000000368648.jpg#3,The small train is stopped at the station.
000000368648.jpg#4,Train type of vehicle beside a road with some cars beside it.
000000167083.jpg#0,Large white building with a red roof facing a city road. 
000000167083.jpg#1,A view of a street with a two story business.
000000167083.jpg#2,A bus goes down a street by a big white building.
000000167083.jpg#3,there is a yellow bus coming up the road
000000167083.jpg#4,"A town with buildings, vehicles, and street lights. "
000000206451.jpg#0,A woman in a car with a dog in the backseat.
000000206451.jpg#1,A woman driving a dog in the back of her car down a street.
000000206451.jpg#2,A woman driving a vehicle with a dog in the backseat.
000000206451.jpg#3,a person drives in a car as a dog sits in the back 
000000206451.jpg#4,a woman driving a car with a dog in the back seat
000000408537.jpg#0,a woman with eye glasses holding a cell phone to her head
000000408537.jpg#1,A couple of people on a sidewalk near a building.
000000408537.jpg#2,"A workman placing a sign on the corner, to announce he's working there."
000000408537.jpg#3,Pedestrians walk on the sidewalk of a busy city
000000408537.jpg#4,Two people walking on the sidewalk in front of a store.
000000385346.jpg#0,"An orange, white and blue bus on a street."
000000385346.jpg#1,a public transit bus on a city street
000000385346.jpg#2,A passenger bus that is driving down the street.
000000385346.jpg#3,a big colorful buss parked on the side of a road 
000000385346.jpg#4,A bus parks on the side of a street near a building. 
000000187349.jpg#0,A dog is getting its picture taken from the driver's seat
000000187349.jpg#1,An ownder of a dog takes a picture of the dog in the back seat.
000000187349.jpg#2,A rear view mirror that shows a dog sitting in the backseat.
000000187349.jpg#3,A large dog is being photographed through a rear view mirror.
000000187349.jpg#4,A dog is riding in the car in the back seat.
000000326077.jpg#0,A tree with a white low trees sign hanging off of it's side.
000000326077.jpg#1,a busy street with a tree beside it with a sign nailed to it
000000326077.jpg#2,A bus next to a tree with a sign on it.
000000326077.jpg#3,A full view of a bus with cars in the middle of a city. 
000000326077.jpg#4,"A ""low trees"" sign attached to a tree beside a busy street. "
000000549560.jpg#0,A street next to two road blocks and a blurry object.
000000549560.jpg#1,A blurry image of an object with signs behind it and motor bikes.
000000549560.jpg#2,A photo of a blurry object in the middle of the road.
000000549560.jpg#3,an image of a blurry image on wheels
000000549560.jpg#4,A high speed photo of a moving object. 
000000407585.jpg#0,The yellow bus travels down the empty road.
000000407585.jpg#1,The yellow bus is transporting people along the streets. 
000000407585.jpg#2,A bus driving down a street next to purple flowers.
000000407585.jpg#3,A small bus traveling down an empty street.
000000407585.jpg#4,An old van driving down a street lines with trees and flowers.
000000074179.jpg#0,one pink truck and a yellow car meeting in the desert
000000074179.jpg#1,A pink truck and yellow car are parked on a road.
000000074179.jpg#2,The two vehicles are stopped at the stop sign.
000000074179.jpg#3,A pink truck and a yellow car sit parked in the country.
000000074179.jpg#4,A food truck and small SUV at the site of a remote roadway.
000000235600.jpg#0,A street at night with many open businesses.
000000235600.jpg#1,A dark city street at night with cars driving.
000000235600.jpg#2,a street with parked vehicles and buildings in the night hours
000000235600.jpg#3,streetlights illuminate cars and buildings along a night road.
000000235600.jpg#4,All the neon lights are glowing in the dark on a city street at night.
000000170425.jpg#0,A pile of broken stoves on a parking lot.
000000170425.jpg#1,A pile of discarded stoves laying on the ground.
000000170425.jpg#2,Few stoves broken up on the parking lot. 
000000170425.jpg#3,there is a lot of old stoves on the ground
000000170425.jpg#4,A couple of kitchen stoves tossed in a parking space.
000000447688.jpg#0,five cars parked on the side of the road 
000000447688.jpg#1,parked cars are all in a line by the street
000000447688.jpg#2,A parking meter and cars along a street.
000000447688.jpg#3,a parking meter beside a row of parked cars
000000447688.jpg#4,A couple of cars parked on the side of the street.
000000291868.jpg#0,A city street with many different types of vehicles.
000000291868.jpg#1,A bunch of cars that are sitting together in the street.
000000291868.jpg#2,A traffic scene including braking vehicles on a street.
000000291868.jpg#3,a bunch of cars are sitting in traffic outside
000000291868.jpg#4,Traffic at a crowded intersection in the city. 
000000542510.jpg#0,Hauling items in a wagon is a lot easier than carrying them.
000000542510.jpg#1,a man is walking while pulling a wagon
000000542510.jpg#2,A man towing a wooden wagon down a grass field.
000000542510.jpg#3,A man in a funny hat pulling a wagon in the grass.
000000542510.jpg#4,A man pulling a wagon through a field with cars in the background.
000000025833.jpg#0,A double decker bus with 2 bikes and a man in front of it.
000000025833.jpg#1,A double decker bus has a man and some bikes next to it.
000000025833.jpg#2,A man stands next to a double-decker bus with bikes parked in front of it. 
000000025833.jpg#3,A large bus and some bikes on a lot.
000000025833.jpg#4,There are bicycles parked in front of a double decker bus.
000000214255.jpg#0,An orange traffic cone sitting in the middle of traffic.
000000214255.jpg#1,There does not seem to be a lot of traffic.
000000214255.jpg#2,Several vehicles are stopped at an intersection behind a red light.
000000214255.jpg#3,A street scene looking at cars and an intersection in the background.
000000214255.jpg#4,some cars a traffic light and some trees
000000247052.jpg#0,A green and white city bus on the street
000000247052.jpg#1,a big green and white passenger bus going down the road
000000247052.jpg#2,"THERE IS A CITY BUS ON THE STREET 
"
000000247052.jpg#3,a green and white bus traveling down a paved street
000000247052.jpg#4,a city bus rides on a street in front of some buildings 
000000433013.jpg#0,A crowd of passengers standing on the outside of a train.
000000433013.jpg#1,Several people standing on the boarding area of a train.
000000433013.jpg#2,A very big nice looking train by some people.
000000433013.jpg#3,there is a train that is pulling in to the station
000000433013.jpg#4,A train pulls into an empty train station
000000191873.jpg#0,A white van driving down a street next to a tall building.
000000191873.jpg#1,A commercial van with is parked on a city street.
000000191873.jpg#2,This is a van parked in a parking lot with the initials RRJ. 
000000191873.jpg#3,A truck is parked on the side the the street. 
000000191873.jpg#4,A van is driving down the road next to people.
000000073843.jpg#0,A commuter train on elevated track with trees and sky.
000000073843.jpg#1,A train car traveling on a bridge over water.
000000073843.jpg#2,A tram is traveling down a green track
000000073843.jpg#3,A train is on a bridge over water.
000000073843.jpg#4,A subway train passes across a bridge in a town
000000380665.jpg#0,A red bus parked in front of a farm house.
000000380665.jpg#1,A large bus is parked beside a fence.
000000380665.jpg#2,A large long red bus on a road.
000000380665.jpg#3,a big red bus is parked out front of a building
000000380665.jpg#4,a public transit bus on a street near a tree
000000210057.jpg#0,a train passing slowly on a track by a quiet street
000000210057.jpg#1,A train going through the middle of a town 
000000210057.jpg#2,A train passing through a railroad crossing  near buildings.
000000210057.jpg#3,The train is about to cross the tracks.
000000210057.jpg#4,A train with a yellow front in station getting ready to depart.
000000575260.jpg#0,The bus is driving on the city street.
000000575260.jpg#1,A bus drives commuters through a downtown neighborhood.
000000575260.jpg#2,a city bus drives down a city street 
000000575260.jpg#3,The city bus is driving through a street intersection.
000000575260.jpg#4,The city bus is traveling down the road.
000000411130.jpg#0,A bus is going around a silver car that is parked on the side of the road.
000000411130.jpg#1,The bus is rounding a curve and a silver car is in the next lane. 
000000411130.jpg#2,A bus driving in the London country side
000000411130.jpg#3,a bus that is next to a car on a road
000000411130.jpg#4,A bus and car driving on a two lane road
000000316152.jpg#0,Long back school bus riding down the street
000000316152.jpg#1,A bus rides along a road past a cross walk.
000000316152.jpg#2,A red and white school bus on street next to buildings.
000000316152.jpg#3,The city bus is traveling down the road. 
000000316152.jpg#4,A red and white bus drives down the street.
000000466020.jpg#0,A rear view mirror on the side of a car door.
000000466020.jpg#1,A dog looks out of a car window and is seen in a rear view mirror.
000000466020.jpg#2,A dog is reflected in a rear view mirror of a car.
000000466020.jpg#3,Brown dog sticking its head out of a car window. 
000000466020.jpg#4,Side view car mirror with face of brown dog.
000000364476.jpg#0,A bus driving down the road near a tower like building.
000000364476.jpg#1,a building with a clock tower near other buildings 
000000364476.jpg#2,A bus pulling through an older village along Padacre Road in the UK
000000364476.jpg#3,Blue passenger bus passing in front of a white brick Clocktower building. 
000000364476.jpg#4,A passenger bus that is driving down the street.
000000037864.jpg#0,A man riding a horse next to parked cars.
000000037864.jpg#1,A man riding a horse down a street lined with cars
000000037864.jpg#2,A man on horseback riding down a neighborhood street.
000000037864.jpg#3,A man rides a horse down a cobblestone street
000000037864.jpg#4,A man is irding a horse down the street.
000000019923.jpg#0,These are two very red sporty cars that are parked in the lot.
000000019923.jpg#1,two cars parked in parking lot with a clock tower in the backgroound
000000019923.jpg#2,Two cars that are parked in a parking lot.
000000019923.jpg#3,two red cars parked in a parking lot near a clock tower
000000019923.jpg#4,Two red cars are parked next to each other.
000000112739.jpg#0,a car is headed down a street in an asain country
000000112739.jpg#1,A woman driving a white car in a Chinese street
000000112739.jpg#2,A black and white photo where there are chinese characters on the street.
000000112739.jpg#3,A white compact car traveling down a small road.
000000112739.jpg#4,Street signs featuring a type of Asian script.
000000245481.jpg#0,A railroad crossing sign is near some buildings and cars.
000000245481.jpg#1,Rail road sign on a pole in the city in front of some vehicles.
000000245481.jpg#2,A railroad sign is prominently shown in front of parked cars.
000000245481.jpg#3,A yellow railroad crossing sign in a black and white city sidewalk scene.
000000245481.jpg#4,there is a rail road crossing at the corner of this street
000000577758.jpg#0,A city bus riding down a city street.
000000577758.jpg#1,A city bus drives with a double decker bus behind it.
000000577758.jpg#2,A bus is driving down a city street
000000577758.jpg#3,A bus pulled to the curb to let off and let on passengers.
000000577758.jpg#4,A city bus pulling up to the curb of the street
000000097080.jpg#0,A train traveling down tracks next to a train station.
000000097080.jpg#1,A long train traveling slowly on the railroad. 
000000097080.jpg#2,a yellow red and silver train on its track and some wires
000000097080.jpg#3,A train pulls along side a platform underneath some power lines.
000000097080.jpg#4,A red and yellow commuter train pulling into a station.
000000393303.jpg#0,Red and white train at a train station with building behind it. 
000000393303.jpg#1,Those types of trains go very fast on the tracks.
000000393303.jpg#2,A German passenger train that is stopped at a platform. 
000000393303.jpg#3,A red and white train traveling down the tracks
000000393303.jpg#4,A train going down the train tracks near a train station. 
000000375680.jpg#0,A large blue bus traveling down a small street next to tall buildings.
000000375680.jpg#1,A blue city bus driving past a silver car
000000375680.jpg#2,an image of a bus that is parked next to a car
000000375680.jpg#3,A long blue articulated bus waits in traffic in this European city
000000375680.jpg#4,A blue bus and car moving on the street.
000000094202.jpg#0,a couple of anmails standing next to a truck
000000094202.jpg#1,Cows are starting to stand around the parked truck
000000094202.jpg#2,The cows investigate the truck parked in the pasture.
000000094202.jpg#3,the cows are walking next to the truck 
000000094202.jpg#4,Some cattle are gathered around a green pick up truck. 
000000139712.jpg#0,A white train driving through a train station with a metal bench.
000000139712.jpg#1,"A bench sits at a train station, with a parking lot attached."
000000139712.jpg#2,A subway train passing by a platform with a bench
000000139712.jpg#3,Passenger train pulling up to an outdoor train station. 
000000139712.jpg#4,"The depot of a train station has a bench, parking, and fencing."
000000431184.jpg#0,A stop sign sits on a rural looking road.
000000431184.jpg#1,A stop sign with pole that is striped white and black.
000000431184.jpg#2,a view from inside a vehicle looking a a stop sign and car in front of 
000000431184.jpg#3,"A red, white and black traffic sign in a park setting."
000000431184.jpg#4,A stop sign is hanging up by a car
000000166503.jpg#0,A bus stopping at an intersection outside on the street.
000000166503.jpg#1,a yellow double Decker bus on a road
000000166503.jpg#2,A yellow double decker bus driving down a street.
000000166503.jpg#3,Yellow commuter bus in urban area passing blue commuter bus.
000000166503.jpg#4,A yellow double decker bus is in the city.
000000263770.jpg#0,There are trains and cars passing each other in different lanes
000000263770.jpg#1,A blue train going through a hilly countryside.
000000263770.jpg#2,A blue and yellow train is parallel to a line of cars on a rural highway at the foot of a large hill.
000000263770.jpg#3,A train on one side and cars along the other side.
000000263770.jpg#4,A passenger train entering a tunnel built into the green rocky hillside. 
000000431675.jpg#0,A red double decker bus driving past tall houses.
000000431675.jpg#1,A double-decker bus moves down a residential area with many tall trees. 
000000431675.jpg#2,A red two story bus on a street lined by trees.
000000431675.jpg#3,A red double-decker bus stands out on among the bare trees.
000000431675.jpg#4,A two way street with parked cars on each side of the street and a red two level bus coming down the street.
000000123770.jpg#0,A yellow trailer truck driving down a street.
000000123770.jpg#1,A large flatbed truck carrying something on a city street.
000000123770.jpg#2,A yellow flatbed semi-truck travels down a city street. 
000000123770.jpg#3,A yellow truck driving down a city street.
000000123770.jpg#4,There is a yellow decorated truck that is carrying materials
000000519361.jpg#0,Many emergency vehicles are parked on a road. 
000000519361.jpg#1,"A cop car, truck, fire truck, and horse and carriage. "
000000519361.jpg#2,"There is a truck, two horses, a police car, and a fire truck coming down the street."
000000519361.jpg#3,There is a lot of traffic outside because of the fire truck 
000000519361.jpg#4,Two horses pulling a carriage walk through a busy street.
000000223755.jpg#0,A train with steam engine is passing through a railway station.
000000223755.jpg#1,A train blows smoke as it passes through a station.
000000223755.jpg#2,a train is moving forward letting out a huge puff of black smoke 
000000223755.jpg#3,A train lets off some exhaust as it exits the station
000000223755.jpg#4,A train on the tracks with black smoke coming from the train. 
000000143231.jpg#0,A vintage bus is driving down a street.
000000143231.jpg#1,A bus is traveling alongside some parked cars.
000000143231.jpg#2,An orange and brown bus driving down a street.
000000143231.jpg#3,A vintage bus is parked in the street.
000000143231.jpg#4,A white and yellow bus is traveling down a street.
000000306161.jpg#0,An empty alley with a few birds and a car parked
000000306161.jpg#1,A person looking out onto the street at birds. 
000000306161.jpg#2,Black and white photo of an alley with birds scrounging on the ground
000000306161.jpg#3,Birds frequent the alley more often than people.
000000306161.jpg#4,a couple of old buildings that are next to a car
000000419375.jpg#0,a green and white bus a car street and a building 
000000419375.jpg#1,A small green and white bush traveling down a highway.
000000419375.jpg#2,a bus drives on the left lane of a highway
000000419375.jpg#3,A bus on a two lane paved road next to a large structure.
000000419375.jpg#4,A green and white bus is on the street near an overpass.
000000384680.jpg#0,A red pick up truck driving down a small road with a sign mounted on it's flatbed.
000000384680.jpg#1,Red pickup truck carrying a sign it its truck bed.
000000384680.jpg#2,A red truck that is driving down a street.
000000384680.jpg#3,A red truck with a sign in the bed going down a street.
000000384680.jpg#4,A truck is on a road in a residential area.
000000508938.jpg#0,A blue bus and green trash truck are on the street.
000000508938.jpg#1,A bus and a truck drive down city streets.
000000508938.jpg#2,Busses turn at a street corner in the city. 
000000508938.jpg#3,A blue bus turns onto a side street.
000000508938.jpg#4,A bus turns down a road between some brown buildings. 
000000552032.jpg#0,Many cars are traveling along a city street.
000000552032.jpg#1,a person standing on a city street near a building
000000552032.jpg#2,A couple of vehicles that are sitting next to buildings.
000000552032.jpg#3,A city street filled with lots of traffic.
000000552032.jpg#4,A downtown street with rows of businesses advertising themselves.
000000279874.jpg#0,A tolley car on a brick street in an urban area.
000000279874.jpg#1,A bus traveling down a street next to a person walking across a street.
000000279874.jpg#2,A street train cart at a stop on a street.
000000279874.jpg#3,A person is crossing a street near a trolley.
000000279874.jpg#4,A train waiting on riders in empty street
000000188346.jpg#0,A green fire truck sitting on top of an airport tarmac.
000000188346.jpg#1,a yellow truck is behind some people walking
000000188346.jpg#2,A large yellow fire truck on the tarmac at and airport.
000000188346.jpg#3,a large truck on a run way 
000000188346.jpg#4,A man is taking pictures of a fire truck.
000000188346.jpg#5,A yellow firetruck that is sitting on a street.
000000019193.jpg#0,A Double-Decker red bus traveling on a residential street with brick buildings.
000000019193.jpg#1,A red two levels bus facing the camera on a street with parked cars and residential buildings.
000000019193.jpg#2,a big red bus moving along the street
000000019193.jpg#3,a large red two level bus is driving down the street
000000019193.jpg#4,Red two tiered commuter bus on roadway in urban setting.
000000566029.jpg#0,A tall building that sells futons next to a traffic light.
000000566029.jpg#1,A traffic light beside a building and passing cars.
000000566029.jpg#2,An intersection with a red light where several stores are located.
